complex_id,d_of3,d_af2,leverage_metric,metric_name,retention_af2,Lrms_of3,Lrms_af2,Lrms_crystal,d_crystal,seed
4O27_A_B,-0.2811869499999999,-0.1251188400000001,1.2613554085642376,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",1.2008338560953926,1.1342429354876329,1.0798204128057274,0.8992254901247121,0.04485675,20260803
4OFY_A_D,1.8752344,2.3160786333333334,1.2398243219664058,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",1.034294013664071,1.2852949721020939,1.072226824304666,1.036675075113521,0.4705809666666667,20260803
4OZG_ABJ_GH,0.1785561999999996,0.8471161,1.1893923996953646,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",0.992936286947921,0.9335486199166899,0.7793511212807919,0.7848953971421012,1.5942570000000005,20260803
4P23_CD_AB,0.4275843524999999,0.935760875,0.7625256424011605,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",0.6520491251276893,0.7954971592851406,0.6802436507185042,1.043239879488058,1.0073763625,20260803
4P5T_CD_AB,0.1981539499999999,1.04103485,0.9448052312607813,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",0.8875582852350357,0.9294099917980435,0.873095862837039,0.9837053829155943,-0.2506062799999999,20260803
4PWX_AB_CD,-1.487954025,0.1570726099999999,0.8008096053576809,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",1.617651778649171,0.50639520561261,1.0229286706579515,0.6323540604716261,-1.2884769500000002,20260803
4RS1_A_B,0.16740175,-0.6898111250000001,0.9169087328044865,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",0.9124350239882932,0.7839865007462533,0.7801613356074751,0.8550322106196186,-0.0160057249999999,20260803
4YEB_A_B,0.1751897000000002,-0.3940052999999999,1.0715463206971105,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",1.364695944157738,0.4899018244681845,0.6239273281739804,0.45719145780788223,-0.4332695000000002,20260803
4YFD_A_B,-0.5555961766666667,-0.2657786166666665,1.215720143854934,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",1.3097049772902005,1.199637076199931,1.292378560627349,0.9867707484026669,-0.5243248733333332,20260803
4YH7_A_B,-0.0309931749999999,-0.2749650500000001,1.4464074694088116,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",1.4910530289808355,1.1054715566674653,1.1395936123690638,0.7642877820032992,1.28730265,20260803
4ZS6_HL_A,0.1427761,-0.5957543999999997,0.47743099891914975,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",0.7604249490410743,0.5319245954772696,0.8472192512116178,1.114139208977815,-2.4221589,20260803
5C6T_HL_A,-0.0322597539999999,-0.274700288,0.3720284564095277,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",0.7629177101743503,0.22469862390165501,0.4607888366412283,0.6039823568074253,0.237630284,20260803
5F4E_A_B,0.2339813333333335,-0.4055493333333332,0.6944055539000746,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",0.9156345956235528,0.6373260740213125,0.8403702977162899,0.9178009456315842,0.6151901666666667,20260803
5K39_A_B,3.13397256,3.4844176000000004,0.9851512591821906,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",0.9510327659428411,1.307317535297446,1.2620415392775495,1.3270221431607336,2.4114237000000003,20260803
5M2O_A_B,1.63685293,1.5521677724999998,1.0610973249241586,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",1.0477685962435324,1.4176395392332144,1.3998321879737827,1.3360127350566446,1.40124945,20260803
5TAR_A_B,2.78135002,1.3996758000000002,1.3570758416858224,"leverage_retention_of3 = mean|L|rms(OF3)/mean|L|rms(crystal), position-matched",0.04201999270954592,1.3034264260273767,0.040358812114039314,0.9604668994830827,2.4425516000000003,20260803
